product name,fat,carbohydrates,proteins,calories,sugars,fiber
"EGG,GOOSE,WHOLE,FRESH,RAW",13.27,1.35,13.87,185,0.939999998,0.0
"EGG,QUAIL,WHOLE,FRESH,RAW",11.09,0.41,13.05,158,0.409999996,0.0
"EGG,TURKEY,WHL,FRSH,RAW",11.88,1.15,13.68,171,0.0,0.0
"EGG,WHITE,DRIED",0.0,7.8,81.1,382,5.400000095,0.0
"EGG,WHITE,DRIED,FLAKES,GLUCOSE RED",0.04,4.17,76.92,351,4.170000076,0.0
"EGG,WHITE,DRIED,PDR,GLUCOSE RED",0.04,4.47,82.4,376,4.46999979,0.0
"EGG,WHITE,RAW,FRESH",0.17,0.73,10.9,48,0.709999979,0.0
"EGG,WHITE,RAW,FROZEN",0.0,1.05,9.8,47,0.0,0.0
"EGG,WHL,CKD,FRIED",15.31,0.88,13.63,196,0.829999983,0.0
"EGG,WHL,CKD,HARD-BOILED",10.61,1.12,12.58,155,1.120000005,0.0
"EGG,WHL,CKD,POACHED",9.9,0.76,12.53,142,0.769999981,0.0
"EGG,WHL,CKD,SCRMBLD",12.21,2.2,11.09,167,1.730000019,0.0
"EGG,WHL,DRIED,STABILIZED,GLUCOSE RED",43.95,2.38,48.17,615,0.0,0.0
"EGG,WHOLE,COOKED,OMELET",12.03,0.68,10.59,157,0.649999976,0.0
"EGG,WHOLE,DRIED",40.95,4.95,47.35,594,3.079999924,0.0
"EGG,WHOLE,RAW,FRESH",9.94,0.77,12.58,143,0.769999981,0.0
"EGG,WHOLE,RAW,FROZEN",10.2,1.05,11.95,148,0.0,0.0
"EGG,YOLK,DRIED",55.8,3.6,34.25,666,3.599999905,0.0
"EGG,YOLK,RAW,FROZEN",25.6,1.15,15.5,303,0.50999999,0.0
"EGG,YOLK,RAW,FRSH",26.54,3.59,15.86,317,0.560000002,0.0
"EGG,YOLK,RAW,FRZ,SALTED",23.0,1.6,14.0,274,0.0,0.0
"EGG,YOLK,RAW,FRZ,SUGARED",22.75,10.8,13.8,307,0.0,0.0
EGGNOG,7.48,13.54,3.81,135,8.409999847,0.0
"EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK",3.02,14.2,2.93,95,12.65999985,0.0
"EGGPLANT,CKD,BLD,DRND,W/SALT",0.23,8.14,0.83,33,3.200000048,2.5
"EGGPLANT,CKD,BLD,DRND,WO/SALT",0.23,8.73,0.83,35,3.200000048,2.5
"EGGPLANT,PICKLED",0.7,9.77,0.9,49,4.800000191,2.5
"EGGPLANT,RAW",0.19,5.7,1.01,24,2.349999905,3.400000095
"EGGS,SCRMBLD,FRZ MIXTURE",5.6,7.5,13.1,133,7.5,0.0
"ELDERBERRIES,RAW",0.5,18.4,0.66,73,0.0,7.0
"ELK,FREE RANGE,GROUND,RAW (SHOSHONE BANNOCK)",1.8,0.0,20.14,97,0.0,0.0
"EMU,FAN FILLET,CKD,BRLD",2.3,0.0,31.27,154,0.0,0.0
"EMU,FAN FILLET,RAW",0.8,0.0,22.5,103,0.0,0.0
"EMU,FLAT FILLET,RAW",0.74,0.0,22.25,102,0.0,0.0
"EMU,FULL RUMP,CKD,BRLD",2.68,0.0,33.67,168,0.0,0.0
"EMU,FULL RUMP,RAW",1.64,0.0,22.83,112,0.0,0.0
"EMU,GROUND,CKD,PAN-BROILED",4.65,0.0,28.43,163,0.0,0.0
"EMU,GROUND,RAW",4.03,0.0,22.77,134,0.0,0.0
"EMU,INSIDE DRUM,RAW",1.49,0.0,22.22,108,0.0,0.0
"EMU,INSIDE DRUMS,CKD,BRLD",2.01,0.0,32.38,156,0.0,0.0
"EMU,OUTSIDE DRUM,RAW",0.48,0.0,23.08,103,0.0,0.0
"EMU,OYSTER,RAW",4.86,0.0,22.81,141,0.0,0.0
"EMU,TOP LOIN,CKD,BRLD",3.13,0.0,29.07,152,0.0,0.0
"ENDIVE,RAW",0.2,3.35,1.25,17,0.25,3.099999905
"ENG DRK,RED BULL,SGR FR,W/ADD CAFF,NIACIN,PANTO,VIT B6 & B12",0.08,0.7,0.25,5,0.0,0.0
"ENGLISH MUFFIN, PLN,ENCHED.W/CA PROP (INCLD SOURDOUGH)",1.69,44.17,8.87,227,3.529999971,3.5
"ENGLISH MUFFINS,MIXED-GRAIN (INCL GRANOLA)",1.8,46.3,9.1,235,0.810000002,2.799999952
"ENGLISH MUFFINS,MIXED-GRAIN,TSTD (INCL GRANOLA)",1.9,50.3,9.9,255,0.879999995,3.0
"ENGLISH MUFFINS,PLN,ENR,WO/CA PROP (INCL SOURDOUGH)",1.8,46.0,7.7,235,0.0,2.700000048
"ENGLISH MUFFINS,PLN,UNENR,W/CA PROP (INCL SOURDOUGH)",1.8,46.0,7.7,235,0.0,2.700000048
"ENGLISH MUFFINS,PLN,UNENR,WO/CA PROP (INCL SOURDOUGH)",1.8,46.0,7.7,235,0.0,2.700000048
"ENGLISH MUFFINS,RAISIN-CINNAMON (INCLUDES APPLE-CINNAMON)",1.8,48.1,7.91,240,14.76000023,2.599999905
"ENGLISH MUFFINS,RAISIN-CINNAMON,TSTD (INCL APPLE-CINNAMON)",2.21,55.04,8.87,276,13.34000015,3.0
"ENGLISH MUFFINS,WHEAT",2.0,44.8,8.7,223,1.559999943,4.599999905
"ENGLISH MUFFINS,WHEAT,TSTD",2.1,48.7,9.4,243,1.700000048,5.0
"ENGLISH MUFFINS,WHOLE-WHEAT",2.1,40.4,8.8,203,8.090000153,6.699999809
"ENGLISH MUFFINS,WHOLE-WHEAT,TSTD",2.3,44.1,9.6,221,8.789999962,7.300000191
"ENGLISH,MUFFIN,PLN,TSTD,ENR,W/CA PROP(INCL SOURDOUGH)",2.02,52.65,10.32,270,3.470000029,2.799999952
"ENGY DRK,RED BULL,W/ ADD CAFFEINE,NIACIN,PANTO,VIT B6 & B12",0.08,10.94,0.25,45,10.06000042,0.0
"ENSURE FIBER W/ FOS,LIQ",2.38,16.36,3.43,97,4.679999828,1.100000024
"ENSURE PLUS,LIQ NUTR",4.52,19.88,5.16,141,19.87999916,0.0
"ENTREES,CRAB CAKE",17.25,8.52,18.75,266,0.0,0.400000006
"ENTREES,FISH FILLET,BATTERED OR BREADED,&FRIED",12.29,16.97,14.66,232,0.0,0.5
"EPAZOTE,RAW",0.52,7.44,0.33,32,0.0,3.799999952
"EPPAW,RAW",1.8,31.68,4.6,150,0.0,0.0
"Egg, Cheese and Bacon Griddle Cake Sandwich",13.19,26.19,12.03,272,9.56000042,0.800000012
"Egg, Cheese and Sausage Griddle Cake Sandwich",17.73,22.04,10.77,291,7.900000095,0.600000024
"Elk, free range, ground, cooked patties (Shoshone Bannock)",2.8,0.0,29.45,143,0.0,0.0
"Elk, free range, roast, eye of round, ckd (Shoshone Bannock)",2.85,0.0,30.56,148,0.0,0.0
"Elk, free range, roast, eye of round, raw (Shoshone Bannock)",2.1,0.0,19.74,98,0.0,0.0
"FALAFEL,HOME-PREPARED",17.8,31.84,13.31,333,0.0,0.0
"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THICK CRUST",10.99,31.33,12.0,272,3.180000067,1.5
"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THIN CRUST",15.68,26.54,14.17,304,3.079999924,2.0
"FAST FD,PIZZA CHAIN,14"" PIZZA,MEAT & VEG TOPPING,REG CRUST",10.9,25.38,11.02,244,3.730000019,2.200000048
"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,REG CRUST",11.23,31.46,12.33,276,3.809999943,1.5
"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,THICK CRUST",12.49,30.4,12.43,284,3.019999981,1.799999952
"FAST FDS,CHSEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT,VEG & MAYO",15.63,12.62,15.5,253,3.609999895,1.299999952
"FAST FDS,CHSEBURGER;SINGLE,LRG PATTY; W/ CONDMNT,VEG & MAYO",13.46,15.45,13.03,235,4.510000229,1.200000048
FAST FOODS  BISCUIT  W/ EGG,16.23,23.46,8.53,274,0.0,0.600000024
"FAST FOODS,BAGEL,W/ BRKFST STEAK,EGG,CHS,& CONDMNT",14.07,22.99,15.95,282,2.970000029,0.200000003
"FAST FOODS,BAGEL,W/ EGG,SAUSAGE PATTY,CHS,& CONDMNT",16.97,22.64,12.98,295,2.869999886,0.200000003
"FAST FOODS,BAGEL,W/ HAM,EGG,& CHS",9.68,27.43,13.97,253,3.650000095,0.200000003
"FAST FOODS,BISCUIT W/ EGG & STEAK",19.21,14.37,12.12,277,0.0,0.0
"FAST FOODS,BISCUIT,W/EGG&BACON",20.73,19.06,11.33,305,2.190000057,0.5
"FAST FOODS,BISCUIT,W/EGG&HAM",14.08,16.37,10.64,230,2.200000048,0.400000006
"FAST FOODS,BISCUIT,W/EGG,CHS,&BACON",17.48,24.44,12.01,301,1.74000001,0.200000003
"FAST FOODS,BISCUIT,W/HAM",16.3,38.75,11.85,342,1.970000029,0.699999988
"FAST FOODS,BISCUIT,W/SAUSAGE",24.42,29.99,9.67,371,1.590000033,0.400000006
"FAST FOODS,BROWNIE",16.84,64.95,4.57,405,0.0,0.0
"FAST FOODS,BURRITO,W/BF",9.46,26.6,12.09,238,0.0,0.0
"FAST FOODS,BURRITO,W/BF&CHILI PEPPERS",8.23,24.6,10.7,212,0.0,0.0
"FAST FOODS,BURRITO,W/BF,CHS,&CHILI PEPPERS",8.15,20.96,13.46,208,0.0,0.0
"FAST FOODS,BURRITO,W/BNS",6.22,32.92,6.48,206,0.0,0.0
"FAST FOODS,BURRITO,W/BNS&CHILI PEPPERS",7.19,28.47,8.03,202,0.0,0.0
"FAST FOODS,BURRITO,W/BNS&CHS",6.29,29.55,8.1,203,0.0,0.0
"FAST FOODS,BURRITO,W/BNS&MEAT",7.71,28.58,9.73,220,0.0,0.0
"FAST FOODS,BURRITO,W/BNS,CHS,&BF",6.55,19.55,7.18,163,0.0,0.0
"FAST FOODS,BURRITO,W/BNS,CHS,&CHILI PEPPERS",6.84,25.35,9.91,197,0.0,0.0
"FAST FOODS,BURRITO,W/FRUIT (APPL OR CHERRY)",12.87,47.27,3.38,312,0.0,0.0
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY,W/ CONDMNT & VEG",16.92,15.37,14.72,273,0.0,0.0
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT",16.22,14.43,16.96,272,3.49000001,1.0
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY,W/ CONDMNT & VEG",12.7,21.2,12.8,251,0.0,0.0
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; PLN",17.4,20.8,17.16,308,4.019999981,0.699999988
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; W/ CONDMNT",14.97,19.83,14.89,274,4.659999847,0.800000012
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN",17.02,20.8,17.28,305,3.829999924,1.399999976
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT",14.4,19.72,15.21,269,3.599999905,1.200000048
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",10.36,16.81,11.59,206,4.0,1.399999976
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT",12.9,25.46,13.49,270,5.239999771,1.899999976
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG",12.85,18.27,11.58,233,0.0,0.0
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY; PLN",13.93,29.89,15.13,303,5.46999979,1.0
"FAST FOODS,CHEESEBURGER; TRIPLE,REG PATTY; PLN",19.17,16.16,18.2,310,3.289999962,0.5
"FAST FOODS,CHESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & BACON",15.86,18.89,15.78,282,4.630000114,1.299999952
"FAST FOODS,CHICK FILLET SNDWCH,PLN",16.18,21.26,13.25,283,0.0,0.0
"FAST FOODS,CHICK FILLET SNDWCH,W/CHS",17.0,18.24,12.9,277,0.0,0.0
"FAST FOODS,CHICK TENDERS",16.59,17.79,17.29,290,0.100000001,1.899999976
"FAST FOODS,CHICK,BREADED & FRIED,BNLESS PIECES,PLN",18.82,16.32,15.59,297,0.879999995,0.899999976
"FAST FOODS,CHICK,BREADED&FRIED,DK MEAT (DRUMSTK OR THIGH)",18.04,10.61,20.32,291,0.0,0.0
"FAST FOODS,CHICK,BREADED&FRIED,LT MEAT (BREAST OR WING)",18.11,12.01,21.91,303,0.0,0.0
"FAST FOODS,CHILI CON CARNE",3.27,8.67,9.73,101,0.0,0.0
"FAST FOODS,CHIMICHANGA,W/BF",11.31,24.6,11.27,244,0.0,0.0
"FAST FOODS,CHIMICHANGA,W/BF&CHS",12.81,21.49,10.96,242,0.0,0.0
"FAST FOODS,CHIMICHANGA,W/BF&RED CHILI PEPPERS",10.07,24.09,9.53,223,0.0,0.0
"FAST FOODS,CHIMICHANGA,W/BF,CHS,&RED CHILI PEPPERS",9.75,21.26,8.15,202,0.0,0.0
"FAST FOODS,CHSBURGER; SINGLE,LRG PATTY; W/ CONDMNT,VEG & HAM",18.97,13.01,15.55,286,0.0,0.0
"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU",14.1,21.53,11.94,261,3.25999999,1.399999976
"FAST FOODS,CHSEBURGER; DBLE,REG,PATTY & BN; W/ CONDMNT & VEG",15.47,23.3,13.04,285,0.0,0.0
"FAST FOODS,CLAMS,BREADED&FRIED",22.96,33.75,11.15,392,0.0,0.0
"FAST FOODS,COLESLAW",11.08,12.88,1.47,148,0.0,0.0
"FAST FOODS,COOKIES,ANIMAL CRACKERS",13.43,75.33,6.18,446,0.0,0.0
"FAST FOODS,COOKIES,CHOC CHIP",22.08,65.86,5.25,423,0.0,0.0
"FAST FOODS,CORN ON THE COB W/BUTTER",2.35,21.88,3.06,106,0.0,0.0
"FAST FOODS,CRISPY CHICK FILET SNDWCH,W/ LETUCE,TOMATO & MAYO",11.7,22.46,12.42,245,0.0,1.399999976
"FAST FOODS,CROISSANT,W/EGG&CHS",19.45,19.14,10.07,290,0.0,0.0
"FAST FOODS,CROISSANT,W/EGG,CHS,&BACON",21.98,18.33,12.58,320,0.0,0.0
"FAST FOODS,CROISSANT,W/EGG,CHS,&HAM",22.09,15.92,12.45,312,0.0,0.0
"FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",23.85,15.45,12.69,327,0.0,0.0
"FAST FOODS,DANISH PASTRY,CHS",27.06,31.53,6.41,388,0.0,0.0
"FAST FOODS,DANISH PASTRY,CINN",19.0,53.24,5.46,397,0.0,0.0
"FAST FOODS,DANISH PASTRY,FRUIT",16.95,47.94,5.06,356,0.0,0.0
"FAST FOODS,EGG&CHS SNDWCH",13.3,17.76,10.69,233,0.0,0.0
"FAST FOODS,EGG,SCRAMBLED",16.18,2.08,13.84,212,1.639999986,0.0
"FAST FOODS,ENCHILADA,W/CHS",11.56,17.51,5.91,196,0.0,0.0
"FAST FOODS,ENCHILADA,W/CHS&BF",9.19,15.87,6.21,168,0.0,0.0
"FAST FOODS,ENCHIRITO,W/CHS,BF,&BNS",8.33,17.51,9.27,178,0.0,0.0
"FAST FOODS,ENG MUFFIN,W/BUTTER",9.14,48.19,7.73,300,0.0,0.0
"FAST FOODS,ENG MUFFIN,W/CHS&SAUSAGE",20.67,25.28,13.28,338,1.980000019,0.5
"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&CANADIAN BACON",9.05,21.47,13.53,221,1.840000033,0.400000006
"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&SAUSAGE",18.1,17.44,13.38,286,1.49000001,0.200000003
"FAST FOODS,FISH SNDWCH,W/TARTAR SAU",14.41,25.96,10.72,273,0.0,0.0
"FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS",15.63,26.03,11.26,286,0.0,0.0
"FAST FOODS,FRENCH TOAST STKS",17.74,41.21,6.0,340,9.890000343,1.399999976
"FAST FOODS,FRENCH TOAST W/ BUTTER",13.9,26.7,7.66,264,0.0,0.0
"FAST FOODS,FRIJOLES W/CHS",4.66,17.19,6.81,135,0.0,0.0
"FAST FOODS,HAM&CHS SNDWCH",10.6,22.84,14.17,241,0.0,0.0
"FAST FOODS,HAM,EGG,&CHS SNDWCH",11.4,21.64,13.46,243,0.0,0.0
"FAST FOODS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT",11.6,22.14,15.68,256,3.670000076,1.100000024
"FAST FOODS,HAMBURGER,LRG,TRIPLE PATTY,W/CONDMNT",16.01,11.04,19.3,267,0.0,0.0
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATTY; W/ CONDMNT & VEG",11.75,17.82,15.17,239,0.0,0.0
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO",15.66,13.74,13.94,252,3.519999981,1.399999976
"FAST FOODS,HAMBURGER; DOUBLE,REG PATTY; W/ CONDMNT",15.1,18.02,14.8,268,0.0,0.0
"FAST FOODS,HAMBURGER; DOUBLE,REG,PATTY; PLN",14.36,24.1,17.08,295,4.150000095,0.899999976
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; PLN",16.73,23.16,16.51,311,0.0,0.0
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT",11.6,22.14,15.68,256,0.0,1.100000024
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",12.55,18.35,11.85,235,0.0,0.0
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN",11.24,33.71,14.74,295,5.789999962,1.200000048
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT",10.07,28.79,13.07,258,5.21999979,1.799999952
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT & VEG",12.25,24.81,11.74,254,0.0,0.0
"FAST FOODS,HMBURGR; SNG,REG PTTY; DBL BN W/ CNDMNT & SPL SAU",13.3,22.69,12.17,259,0.0,1.399999976
"FAST FOODS,HOTDOG,PLAIN",14.84,18.4,10.6,247,0.0,0.0
"FAST FOODS,HOTDOG,W/CHILI",11.79,27.45,11.85,260,0.0,0.0
"FAST FOODS,HOTDOG,W/CORN FLR COATING (CORNDOG)",10.8,31.88,9.6,263,0.0,0.0
"FAST FOODS,HUSH PUPPIES",14.86,44.74,6.25,329,0.0,0.0
"FAST FOODS,ICE MILK,VANILLA,SOFT-SERVE,W/CONE",5.94,23.41,3.78,159,16.45000076,0.100000001
"FAST FOODS,MINIATURE CINN ROLLS",17.95,53.38,7.02,403,17.97999954,2.200000048
"FAST FOODS,NACHOS,W/CHS",16.77,32.15,8.05,306,0.0,0.0
"FAST FOODS,NACHOS,W/CHS&JALAPENO PEPPERS",16.74,29.45,8.24,298,0.0,0.0
"FAST FOODS,NACHOS,W/CHS,BNS,GROUND BF,&PEPPERS",12.04,21.89,7.76,223,0.0,0.0
"FAST FOODS,NACHOS,W/CINN&SUGAR",33.01,58.16,6.6,543,0.0,0.0
"FAST FOODS,ONION RINGS,BREADED&FRIED",18.69,37.74,4.46,332,0.0,0.0
"FAST FOODS,OYSTERS,BATTERED OR BREADED,&FRIED",12.9,28.69,9.02,265,0.0,0.0
"FAST FOODS,PANCAKES W/BUTTER&SYRUP",6.03,39.18,3.56,224,0.0,0.0
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU",9.71,15.71,4.94,160,0.0,0.0
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BACON",8.66,14.86,6.16,151,0.0,0.0
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BROCCOLI",6.32,13.74,4.03,119,0.0,0.0
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&CHILI",5.53,14.14,5.88,122,0.0,0.0
"FAST FOODS,POTATO,BKD&TOPPED W/SOUR CRM&CHIVES",7.39,16.56,2.21,130,0.0,0.0
"FAST FOODS,POTATO,MASHED",1.21,16.12,2.31,83,0.0,0.0
"FAST FOODS,POTATOES,HASHED BROWN",21.65,32.2,2.61,327,0.239999995,2.700000048
"FAST FOODS,RST BF SNDWCH,PLN",9.9,24.06,15.47,249,0.0,0.0
"FAST FOODS,SALAD,VEG TOSSED,WO/DRSNG,W/TURKEY,HAM&CHS",4.93,1.45,7.98,82,0.0,0.0
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG",0.07,3.22,1.25,16,0.0,0.0
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHICK",1.0,1.71,8.0,48,0.0,0.0
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHS&EGG",2.67,2.19,4.04,47,0.0,0.0
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/PASTA&SEAFOOD",5.0,7.67,3.94,91,0.0,0.0
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/SHRIMP",1.05,2.8,6.15,45,0.0,0.0
"FAST FOODS,SCALLOPS,BREADED&FRIED",13.47,26.73,10.94,268,0.0,0.0
"FAST FOODS,SHRIMP,BREADED&FRIED",15.18,24.39,11.51,277,0.0,0.0
"FAST FOODS,SUBMARINE SNDWCH,W/COLD CUTS",8.17,22.39,9.58,200,0.0,0.0
"FAST FOODS,SUBMARINE SNDWCH,W/RST BF",6.0,20.51,13.26,190,0.0,0.0
"FAST FOODS,SUBMARINE SNDWCH,W/TUNA SALAD",10.93,21.63,11.6,228,0.0,0.0
"FAST FOODS,SUNDAE,CARAMEL",5.98,31.81,4.71,196,0.0,0.0
"FAST FOODS,SUNDAE,HOT FUDGE",5.46,30.17,3.57,180,0.0,0.0
"FAST FOODS,SUNDAE,STRAWBERRY",5.13,29.18,4.09,175,0.0,0.0
"FAST FOODS,TACO",12.02,15.63,12.08,217,0.0,0.0
"FAST FOODS,TACO SALAD",7.46,11.91,6.68,141,0.0,0.0
"FAST FOODS,TACO SALAD W/CHILI CON CARNE",5.03,10.18,6.67,111,0.0,0.0
"FAST FOODS,TOSTADA,W/BF&CHS",10.03,13.97,11.65,193,0.0,0.0
"FAST FOODS,TOSTADA,W/BNS&CHS",6.85,18.42,6.67,155,0.0,0.0
"FAST FOODS,TOSTADA,W/BNS,BF,&CHS",7.53,13.18,7.15,148,0.0,0.0
"FAT,BEEF TALLOW",100.0,0.0,0.0,902,0.0,0.0
"FAT,CHICKEN",99.8,0.0,0.0,900,0.0,0.0
"FAT,DUCK",99.8,0.0,0.0,882,0.0,0.0
"FAT,GOOSE",99.8,0.0,0.0,900,0.0,0.0
"FAT,MUTTON TALLOW",100.0,0.0,0.0,902,0.0,0.0
"FAT,TURKEY",99.8,0.0,0.0,900,0.0,0.0
"FEIJOA,RAW",0.78,10.63,1.24,49,0.0,0.0
FENNEL SEED,14.87,52.29,15.8,345,0.0,39.79999924
"FENNEL,BULB,RAW",0.2,7.29,1.24,31,0.0,3.099999905
FENUGREEK SEED,6.41,58.35,23.0,323,0.0,24.60000038
"FIDDLEHEAD FERNS,FRZ,UNPREP",0.35,5.74,4.31,34,0.0,0.0
"FIDDLEHEAD FERNS,RAW",0.4,5.54,4.55,34,0.0,0.0
"FIGS,CND,EX HVY SYRUP PK,SOL&LIQUIDS",0.1,27.86,0.38,107,0.0,0.0
"FIGS,CND,H2O PK,SOL&LIQUIDS",0.1,13.99,0.4,53,11.78999996,2.200000048
"FIGS,CND,HVY SYRUP PK,SOL&LIQUIDS",0.1,22.9,0.38,88,20.70000076,2.200000048
"FIGS,CND,LT SYRUP PK,SOL&LIQUIDS",0.1,17.95,0.39,69,16.14999962,1.799999952
"FIGS,DRIED,STEWED",0.4,27.57,1.42,107,23.35000038,4.199999809
"FIGS,DRIED,UNCOOKED",0.93,63.87,3.3,249,47.91999817,9.800000191
"FIGS,RAW",0.3,19.18,0.75,74,16.26000023,2.900000095
"FIREWEED,LEAVES,RAW",2.75,19.22,4.71,103,0.0,10.60000038
"FIREWEED,YOUNG LEAVES,RAW (ALASKA NATIVE)",0.8,6.3,3.0,44,0.0,6.0
FISH BROTH,0.6,0.4,2.0,16,0.090000004,0.0
"FISH OIL,COD LIVER",100.0,0.0,0.0,902,0.0,0.0
"FISH OIL,HERRING",100.0,0.0,0.0,902,0.0,0.0
"FISH OIL,MENHADEN",100.0,0.0,0.0,902,0.0,0.0
"FISH OIL,MENHADEN,FULLY HYDR",100.0,0.0,0.0,902,0.0,0.0
"FISH OIL,SALMON",100.0,0.0,0.0,902,0.0,0.0
"FISH OIL,SARDINE",100.0,0.0,0.0,902,0.0,0.0
"FISH PORTIONS&STKS,FRZ,PREHTD",13.25,21.18,11.04,249,2.5,1.399999976
"FISH STICKS,MEATLESS",18.0,9.0,23.0,290,0.800000012,6.099999905
"FISH,BLACKFISH,WHL (ALASKA NATIVE)",1.75,0.0,15.5,82,0.0,0.0
"FISH,DEVILFISH,MEAT (ALASKA NATIVE)",5.3,0.0,11.7,97,0.0,0.0
"FISH,HALIBUT,CKD,W/ SKN (ALASKA NATIVE)",2.73,0.0,22.13,113,0.0,0.0
"FISH,HALIBUT,RAW,W/ SKN (ALASKA NATIVE)",2.92,0.0,20.53,108,0.0,0.0
"FISH,HERRING EGGS ON GIANT KELP,PACIFIC (ALASKA NATIVE)",0.8,2.6,11.3,63,0.0,0.0
"FISH,HERRING EGGS,PACIFIC,DRY (ALASKA NATIVE)",6.6,2.8,60.4,312,0.0,0.0
"FISH,HERRING EGGS,PACIFIC,PLN (ALASKA NATIVE)",1.93,4.47,9.6,74,0.0,0.0
"FISH,HERRING,PACIFIC,FLSH,AIR-DRIED,PACK OIL (ALASKA NATIVE)",34.6,0.0,44.5,489,0.0,0.0
"FISH,LINGCOD,LIVER (ALASKA NATIVE)",42.0,6.0,5.6,424,0.0,0.0
"FISH,LINGCOD,MEAT,RAW (ALASKA NATIVE)",0.8,0.0,17.9,79,0.0,0.0
"FISH,PIKE,NORTHERN,LIVER (ALASKA NATIVE)",8.0,4.3,16.6,156,0.0,0.0
"FISH,SALMON,CHUM,DRIED (ALASKA NATIVE)",14.38,0.0,62.09,378,0.0,0.0
"FISH,SALMON,CHUM,RAW (ALASKA NATIVE)",3.67,0.0,20.69,124,0.0,0.0
"FISH,SALMON,COHO (SILVER),RAW (ALASKA NATIVE)",5.57,0.0,22.56,140,0.0,0.0
"FISH,SALMON,KING (CHINOOK),RAW (ALASKA NATIVE)",11.73,0.0,20.25,187,0.0,0.0
"FISH,SALMON,KING,CHINOOK,KIPPERED,CND (ALASKA NATIVE)",15.9,0.0,30.7,266,0.0,0.0
"FISH,SALMON,KING,CHINOOK,LIVER (ALASKA NATIVE)",8.0,4.3,16.6,156,0.0,0.0
"FISH,SALMON,KING,CHINOOK,SMOKED & CND (ALASKA NATIVE)",5.9,0.0,23.2,150,0.0,0.0
"FISH,SALMON,KING,CHINOOK,SMOKED,BRINED (ALASKA NATIVE)",30.0,0.0,39.9,430,0.0,0.0
"FISH,SALMON,KING,W/ SKN,KIPPERED,(ALASKA NATIVE)",12.95,0.0,23.19,209,0.0,0.0
"FISH,SALMON,RED,(SOCKEYE),CND,SMOKED (ALASKA NATIVE)",7.26,0.0,35.19,206,0.0,0.0
"FISH,SALMON,RED,(SOCKEYE),KIPPERED (ALASKA NATIVE)",4.75,0.0,24.5,141,0.0,0.0
"FISH,SALMON,TIPNUK,FERMENTED (ALASKA NATIVE)",10.6,0.0,15.9,159,0.0,0.0
"FISH,SHEEFISH,RAW (ALASKA NATIVE)",2.84,0.0,22.25,115,0.0,0.0
"FISH,TILAPIA,CKD,DRY HEAT",2.65,0.0,26.15,128,0.0,0.0
